area,feeder,PEANO
C1,NVD10,25089021
C1,NVD10,30205359
C1,NVD10,18563672
C1,NVD10,27549267
C1,NVD10,26150917
C1,NVD10,26150919
C1,NVD10,27301088
C1,NVD10,27515709
C1,NVD10,27490409
C1,NVD10,27490482
C1,NVD10,18463074
C1,NVD10,27301001
C1,NVD10,28117014
C1,NVD10,5600471066
C1,NVD10,5600471035
C1,NVD10,30243185
C1,NVD10,22004737
C1,NVD10,23308033
C1,NVD10,26150903
C1,NVD10,27026807
C1,NVD10,25967722
C1,NVD10,5600133463
C1,NVD10,27301080
C1,NVD10,5600470384
C1,NVD10,27300988
C1,NVD10,24123586
C1,NVD10,19675114
C1,NVD10,5700919243
C1,NVD10,27301003
C1,NVD10,28117039
C1,NVD10,27300990
C1,NVD10,5700067392
C1,NVD10,5600133457
C1,NVD10,5801043961
C1,NVD10,5801043964
C1,NVD10,5801043963
C1,NVD10,5801218313
C1,NVD10,17527251
C1,NVD10,26471114
C1,NVD10,30205460
C1,NVD10,28068528
C1,NVD10,27782903
C1,NVD10,5600471034
C1,NVD10,5700041311
C1,NVD10,26365957
C1,NVD10,5700389163
C1,NVD10,27301008
C1,NVD10,27301105
C1,NVD10,19675124
C1,NVD10,30241063
C1,NVD10,27515636
C1,NVD10,27301010
C1,NVD10,27490480
C1,NVD10,27487932
C1,NVD10,5600470386
C1,NVD10,27301117
C1,NVD10,24123592
C1,NVD10,27301087
C1,NVD10,20861719
C1,NVD10,27515637
C1,NVD10,27873755
C1,NVD10,5801045110
C1,NVD10,5600132590
C1,NVD10,27515611
C1,NVD10,5701512041
C1,NVD10,27300983
C1,NVD10,28117122
C1,NVD10,27301011
C1,NVD10,27490479
C1,NVD10,18631099
C1,NVD10,5701473046
C1,NVD10,18851074
C1,NVD10,5801217931
C1,NVD10,28603725
C1,NVD10,27300914
C1,NVD10,5701471053
C1,NVD10,5700041415
C1,NVD10,27502870
C1,NVD10,23156332
C1,NVD10,23308035
C1,NVD10,23305826
C1,NVD10,24123587
C1,NVD10,26150906
C1,NVD10,18936148
C1,NVD10,19161213
C1,NVD10,17993626
C1,NVD10,23426456
C1,NVD10,21084594
C1,NVD10,19675221
C1,NVD10,21084591
C1,NVD10,21118423
C1,NVD10,16716226
C1,NVD10,18630975
C1,NVD10,27487968
C1,NVD10,19473401
C1,NVD10,27300992
C1,NVD10,26157510
C1,NVD10,27446128
C1,NVD10,17245189
C1,NVD10,27300938
C1,NVD10,19650657
C1,NVD10,28069026
C1,NVD10,23045177
C1,NVD10,27301110
C1,NVD10,5701059694
C1,NVD10,5701343612
C1,NVD10,27654752
C1,NVD10,5701473073
C1,NVD10,27300978
C1,NVD10,5701062782
C1,NVD10,27421109
C1,NVD10,30086162
C1,NVD10,26157516
C1,NVD10,24123593
C1,NVD10,5701061786
C1,NVD10,5600470382
C1,NVD10,27515711
C1,NVD10,27515722
C1,NVD10,27300963
C1,NVD10,19675155
C1,NVD10,27300977
C1,NVD10,26150907
C1,NVD10,26151170
C1,NVD10,26150914
C1,NVD10,19675217
C1,NVD10,18536222
C1,NVD10,24123590
C1,NVD10,27301000
C1,NVD10,5700376351
C1,NVD10,27301002
C1,NVD10,27515638
C1,NVD10,6000532515
C1,NVD10,5701309660
C1,NVD10,27301107
C1,NVD10,27515725
C1,NVD10,27487910
C1,NVD10,27300962
C1,NVD10,27490481
C1,NVD10,5701473044
C1,NVD10,30139222
C1,NVD10,25956801
C1,NVD10,27300927
C1,NVD10,5800271822
C1,NVD10,27301085
C1,NVD10,27012757
C1,NVD10,27300998
C1,NVD10,19675116
C1,NVD10,5701005909
C1,NVD10,27301118
C1,NVD10,27301119
C1,NVD10,27515614
C1,NVD10,27300961
C1,NVD10,20861742
C1,NVD10,5701011789
C1,NVD10,27515707
C1,NVD10,27301012
C1,NVD10,27300926
C1,NVD10,27515612
C1,NVD10,27487908
C1,NVD10,18563899
C1,NVD10,26150921
C1,NVD10,90035592
C1,NVD10,20982623
C1,NVD10,27487912
C1,NVD10,30205356
C1,NVD10,27300939
C1,NVD10,30241243
C1,NVD10,30241241
C1,NVD10,5700496174
C1,NVD10,30205358
C1,NVD10,27301007
C1,NVD10,19675118
C1,NVD10,27301006
C1,NVD10,27300999
C1,NVD10,27300937
C1,NVD10,27026813
C1,NVD10,27026786
C1,NVD10,27300940
C1,NVD10,27300925
C1,NVD10,27300981
C1,NVD10,27301009
C1,NVD10,27446002
C1,NVD10,28603722
C1,NVD10,27301120
C1,NVD10,5600470383
C1,NVD10,26137331
C1,NVD10,27490475
C1,NVD10,18563902
C1,NVD10,21960370
C1,NVD10,27490410
C1,NVD10,28604794
C1,NVD10,19675109
C1,NVD10,19675113
C1,NVD10,27515720
C1,NVD10,21084593
C1,NVD10,21084631
C1,NVD10,28117013
C1,NVD10,30206693
C1,NVD10,30127964
C1,NVD10,5600133464
C1,NVD10,5701343611
C1,NVD10,27490477
C1,NVD10,24336546
C1,NVD10,27487970
C1,NVD10,27301077
C1,NVD10,27515708
C1,NVD10,5700009588
C1,NVD10,27301109
C1,NVD10,30127966
C1,NVD10,5700041781
C1,NVD10,26150915
C1,NVD10,27064401
C1,NVD10,27515719
